order_id,customer_id,product_id,order_date,quantity,price,amount
12342,423,48,2024-06-23,2,25.74,51.48
12343,167,163,2023-11-18,1,125.35,125.35
12344,253,45,2024-06-14,2,60.73,121.46
12345,498,120,2023-06-14,1,33.36,33.36
12346,996,124,2024-06-04,2,46.49,92.98
12347,189,138,2023-11-02,1,37.19,37.19
12348,341,88,2023-09-11,1,111.76,111.76
12349,904,114,2024-07-04,2,61.79,123.58
12350,763,106,2024-01-17,1,95.58,95.58
12351,596,99,2024-04-07,1,46.37,46.37
12352,904,155,2023-08-05,1,88.2,88.2
12353,859,159,2023-08-11,1,126.13,126.13
12354,435,176,2023-06-25,1,20.9,20.9
12355,845,33,2023-07-26,2,125.96,251.92
12356,125,128,2024-03-04,1,33.2,33.2
12357,258,48,2023-10-19,1,25.74,25.74
12358,768,158,2023-10-15,1,47.24,47.24
12359,625,168,2023-09-19,1,71.46,71.46
12360,492,111,2023-06-27,2,106.41,212.82
12361,456,189,2023-12-13,2,74.88,149.76
12362,48,60,2024-05-29,1,25.27,25.27
12363,760,30,2023-12-15,2,25.01,50.02
12364,596,6,2024-01-05,2,31.35,62.7
12365,598,26,2024-06-17,2,95.73,191.46
12366,479,94,2023-08-09,1,94.12,94.12
12367,205,116,2023-11-05,1,45.21,45.21
12368,768,89,2023-12-21,3,39.84,119.52000000000001
12369,312,196,2023-10-12,2,151.07,302.14
12370,270,50,2024-05-17,1,41.74,41.74
12371,606,105,2024-02-04,1,131.55,131.55
12372,921,21,2024-05-02,2,19.82,39.64
12373,428,47,2024-07-20,2,69.4,138.8
12374,763,13,2024-04-03,1,94.17,94.17
12375,687,73,2024-02-12,2,42.35,84.7
12376,320,73,2023-06-23,1,42.35,42.35
12377,34,184,2024-06-25,1,44.45,44.45
12378,199,7,2024-05-29,1,46.94,46.94
12379,531,157,2024-06-23,1,52.33,52.33
12380,34,107,2024-03-17,2,26.47,52.94
12381,346,175,2024-06-20,2,146.24,292.48
12382,596,89,2023-07-27,1,39.84,39.84
12383,244,78,2023-09-06,1,102.05,102.05
12384,746,115,2023-07-08,2,51.53,103.06
12385,635,8,2023-06-20,1,68.2,68.2
12386,133,193,2024-02-01,1,50.59,50.59
12387,313,4,2024-03-16,2,58.4,116.8
12388,207,22,2023-08-12,2,46.66,93.32
12389,338,151,2024-06-18,2,28.68,57.36
12390,678,61,2024-05-16,2,71.58,143.16
12391,378,121,2024-06-13,1,73.54,73.54
12392,406,139,2024-03-26,1,35.38,35.38
12393,583,65,2023-07-17,1,80.92,80.92
12394,426,59,2024-01-07,1,40.91,40.91
12395,679,79,2024-06-28,2,97.93,195.86
12396,155,80,2024-03-23,1,67.63,67.63
12397,992,125,2023-11-19,1,66.7,66.7
12398,698,57,2024-07-07,1,20.14,20.14
12399,797,30,2023-09-17,2,25.01,50.02
12400,344,130,2024-05-04,1,35.56,35.56
12401,548,120,2023-07-20,2,33.36,66.72
12402,62,66,2024-02-14,2,49.68,99.36
12403,627,166,2024-01-20,1,21.08,21.08
12404,537,171,2024-05-08,1,79.81,79.81
12405,329,144,2024-02-17,1,104.69,104.69
12406,599,54,2023-08-08,2,42.89,85.78
12407,250,180,2024-04-18,2,83.73,167.46
12408,843,50,2023-12-11,1,41.74,41.74
12409,215,76,2023-06-14,1,37.89,37.89
12410,984,127,2023-07-14,1,57.82,57.82
12411,746,171,2023-09-25,1,79.81,79.81
12412,862,46,2023-12-24,1,76.38,76.38
12413,789,7,2023-10-05,2,46.94,93.88
12414,891,178,2024-02-10,1,49.13,49.13
12415,170,83,2023-10-07,1,26.4,26.4
12416,148,87,2024-06-06,1,26.76,26.76
12417,422,21,2024-03-08,2,19.82,39.64
12418,986,51,2024-05-31,1,130.19,130.19
12419,67,58,2024-04-06,1,32.06,32.06
12420,268,133,2024-04-19,1,91.57,91.57
12421,326,167,2024-07-19,1,65.76,65.76
12422,498,31,2024-03-13,1,96.74,96.74
12423,409,121,2023-12-23,1,73.54,73.54
12424,555,84,2024-03-31,1,61.39,61.39
12425,709,150,2023-06-23,1,112.7,112.7
12426,69,80,2024-02-19,2,67.63,135.26
12427,225,9,2024-06-29,1,49.05,49.05
12428,154,183,2024-01-04,1,28.46,28.46
12429,12,159,2023-08-07,1,126.13,126.13
12430,781,111,2024-06-15,1,106.41,106.41
12431,840,180,2023-08-28,1,83.73,83.73
12432,987,125,2023-08-28,2,66.7,133.4
12433,940,161,2024-03-14,2,88.44,176.88
12434,333,73,2024-05-03,1,42.35,42.35
12435,414,106,2023-07-09,2,95.58,191.16
12436,473,34,2023-09-14,2,91.1,182.2
12437,288,1,2023-08-04,2,160.27,320.54
12438,930,59,2024-02-21,1,40.91,40.91
12439,813,59,2024-03-28,1,40.91,40.91
12440,115,174,2024-01-27,1,125.69,125.69
12441,399,168,2023-08-20,2,71.46,142.92
12442,240,181,2024-02-12,1,81.86,81.86
12443,969,189,2024-03-06,1,74.88,74.88
12444,831,2,2024-06-11,1,43.03,43.03
12445,968,40,2023-10-08,1,77.35,77.35
12446,294,52,2024-06-14,1,110.26,110.26
12447,435,140,2023-12-22,1,51.14,51.14
12448,419,45,2024-06-07,2,60.73,121.46
12449,905,42,2023-09-12,1,29.96,29.96
12450,453,155,2024-04-30,2,88.2,176.4
12451,328,137,2024-05-17,1,104.49,104.49
12452,29,141,2024-01-31,1,48.0,48.0
12453,951,169,2024-05-12,1,27.34,27.34
12454,255,113,2023-07-01,2,79.64,159.28
12455,994,116,2024-05-14,1,45.21,45.21
12456,873,26,2024-01-01,1,95.73,95.73
12457,275,142,2023-11-05,1,47.23,47.23
12458,960,116,2023-12-09,1,45.21,45.21
12459,447,145,2024-03-17,1,51.86,51.86
12460,123,74,2024-07-24,2,61.44,122.88
12461,825,150,2024-04-28,1,112.7,112.7
12462,727,14,2023-07-15,1,21.5,21.5
12463,412,114,2024-07-07,2,61.79,123.58
12464,625,104,2024-03-10,1,147.77,147.77
12465,781,136,2024-07-10,1,111.82,111.82
12466,9,182,2024-04-29,1,50.31,50.31
12467,889,158,2023-10-14,1,47.24,47.24
12468,130,72,2023-09-13,1,51.68,51.68
12469,176,132,2024-04-30,1,59.37,59.37
12470,636,98,2023-08-30,1,21.91,21.91
12471,187,189,2024-05-20,1,74.88,74.88
12472,73,127,2023-12-05,1,57.82,57.82
12473,345,13,2024-01-28,1,94.17,94.17
12474,412,138,2024-06-14,1,37.19,37.19
12475,112,139,2024-04-27,1,35.38,35.38
12476,470,158,2024-04-11,1,47.24,47.24
12477,198,115,2024-01-24,3,51.53,154.59
12478,215,58,2024-06-11,1,32.06,32.06
12479,365,58,2024-07-20,1,32.06,32.06
12480,226,73,2024-01-08,1,42.35,42.35
12481,346,32,2023-08-05,2,87.22,174.44
12482,703,166,2023-09-04,1,21.08,21.08
12483,21,84,2024-05-08,1,61.39,61.39
12484,794,1,2024-07-13,1,160.27,160.27
12485,764,154,2023-12-15,1,26.91,26.91
12486,929,42,2024-04-21,1,29.96,29.96
12487,16,137,2024-06-01,2,104.49,208.98
12488,552,55,2023-11-26,1,47.37,47.37
12489,526,161,2024-03-26,1,88.44,88.44
12490,87,119,2023-09-19,2,43.26,86.52
12491,539,80,2024-05-27,2,67.63,135.26
12492,827,70,2023-10-26,2,28.56,57.12
12493,16,157,2024-04-02,1,52.33,52.33
12494,234,27,2024-04-08,3,136.79,410.37
12495,185,113,2024-06-26,1,79.64,79.64
12496,620,29,2024-07-11,2,29.27,58.54
12497,410,149,2024-05-28,1,44.74,44.74
12498,697,88,2024-07-16,1,111.76,111.76
12499,376,152,2023-12-11,2,77.15,154.3
12500,686,190,2023-06-01,1,125.65,125.65
12501,161,9,2024-07-22,1,49.05,49.05
12502,172,109,2024-05-01,1,52.31,52.31
12503,205,109,2024-03-15,1,52.31,52.31
12504,651,184,2024-01-19,1,44.45,44.45
12505,348,118,2023-12-06,2,64.89,129.78
12506,413,148,2023-09-10,2,109.81,219.62
12507,387,83,2023-06-17,1,26.4,26.4
12508,874,136,2024-06-14,1,111.82,111.82
12509,712,137,2024-04-11,1,104.49,104.49
12510,173,99,2024-01-09,2,46.37,92.74
12511,422,199,2024-01-03,3,45.84,137.52
12512,714,57,2024-02-05,1,20.14,20.14
12513,914,198,2024-06-05,2,162.85,325.7
12514,361,175,2024-01-04,1,146.24,146.24
12515,177,47,2024-05-19,1,69.4,69.4
12516,284,73,2023-12-02,2,42.35,84.7
12517,835,46,2023-10-09,2,76.38,152.76
12518,808,75,2023-06-30,1,62.74,62.74
12519,921,98,2024-06-23,1,21.91,21.91
12520,233,157,2023-07-21,2,52.33,104.66
12521,956,184,2024-01-28,1,44.45,44.45
12522,329,26,2024-03-09,2,95.73,191.46
12523,462,109,2023-11-03,1,52.31,52.31
12524,281,195,2023-09-07,1,64.93,64.93
12525,683,65,2024-02-11,1,80.92,80.92
12526,98,67,2023-07-12,1,153.42,153.42
12527,691,112,2023-09-26,1,31.9,31.9
12528,955,32,2024-03-23,1,87.22,87.22
12529,924,62,2024-01-05,1,42.42,42.42
12530,788,97,2024-07-22,1,122.19,122.19
12531,854,151,2023-11-05,1,28.68,28.68
12532,581,37,2023-11-28,1,80.26,80.26
12533,591,49,2023-10-09,2,21.73,43.46
12534,225,116,2023-12-12,1,45.21,45.21
12535,506,153,2023-09-24,2,52.07,104.14
12536,497,11,2024-06-18,1,35.55,35.55
12537,209,63,2024-03-30,3,75.4,226.20000000000002
12538,868,12,2024-07-13,1,59.96,59.96
12539,564,100,2024-07-14,1,72.82,72.82
12540,321,128,2023-09-18,2,33.2,66.4
12541,191,129,2023-10-17,1,51.22,51.22
12542,213,170,2024-04-11,1,31.6,31.6
12543,500,109,2024-01-14,1,52.31,52.31
12544,671,95,2023-12-26,2,65.06,130.12
12545,903,106,2023-11-22,1,95.58,95.58
12546,580,161,2024-06-05,3,88.44,265.32
12547,77,174,2023-07-04,1,125.69,125.69
12548,704,100,2024-03-30,2,72.82,145.64
12549,571,145,2023-06-27,2,51.86,103.72
12550,418,63,2023-08-10,1,75.4,75.4
12551,183,79,2023-11-17,1,97.93,97.93
12552,182,189,2024-06-14,3,74.88,224.64
12553,867,182,2024-01-12,1,50.31,50.31
12554,653,40,2024-03-23,1,77.35,77.35
12555,85,88,2023-07-22,1,111.76,111.76
12556,472,42,2024-01-17,2,29.96,59.92
12557,910,135,2024-05-03,2,38.65,77.3
12558,213,101,2023-10-10,1,91.86,91.86
12559,18,33,2023-11-05,1,125.96,125.96
12560,424,145,2023-10-02,1,51.86,51.86
12561,837,68,2023-11-23,1,137.49,137.49
12562,58,44,2023-06-08,1,57.76,57.76
12563,805,159,2024-02-29,1,126.13,126.13
12564,987,101,2023-09-02,1,91.86,91.86
12565,874,181,2023-11-26,1,81.86,81.86
12566,867,111,2023-09-01,1,106.41,106.41
12567,781,177,2024-02-20,2,15.43,30.86
12568,104,82,2024-02-03,1,67.42,67.42
12569,944,31,2023-06-06,1,96.74,96.74
12570,200,66,2024-01-06,1,49.68,49.68
12571,418,34,2023-08-14,1,91.1,91.1
12572,792,56,2024-03-01,1,53.03,53.03
12573,777,82,2024-03-17,2,67.42,134.84
12574,540,81,2024-07-24,1,113.98,113.98
12575,971,8,2024-07-06,2,68.2,136.4
12576,573,193,2024-06-12,2,50.59,101.18
12577,460,142,2024-02-26,1,47.23,47.23
12578,616,158,2023-12-03,1,47.24,47.24
12579,753,189,2023-11-08,1,74.88,74.88
12580,361,121,2023-12-09,2,73.54,147.08
12581,430,145,2023-07-21,1,51.86,51.86
12582,347,155,2024-02-14,1,88.2,88.2
12583,697,17,2024-06-03,2,39.73,79.46
12584,680,134,2024-05-26,1,87.81,87.81
12585,520,4,2023-07-11,2,58.4,116.8
12586,966,29,2024-05-03,1,29.27,29.27
12587,343,156,2023-06-30,1,48.86,48.86
12588,187,19,2024-01-22,1,34.99,34.99
12589,917,78,2023-10-16,1,102.05,102.05
12590,910,63,2024-03-03,2,75.4,150.8
12591,934,170,2024-07-14,2,31.6,63.2
12592,85,120,2024-06-15,1,33.36,33.36
12593,394,22,2023-08-01,1,46.66,46.66
12594,571,55,2023-07-17,1,47.37,47.37
12595,947,112,2023-10-04,1,31.9,31.9
12596,385,77,2024-02-24,1,94.42,94.42
12597,324,126,2023-10-17,1,111.05,111.05
12598,561,77,2024-01-01,2,94.42,188.84
12599,608,54,2023-10-24,3,42.89,128.67000000000002
12600,895,80,2023-06-12,1,67.63,67.63
12601,950,135,2023-07-04,1,38.65,38.65
12602,245,41,2023-06-06,1,81.49,81.49
12603,18,77,2024-05-29,2,94.42,188.84
12604,231,48,2023-09-08,1,25.74,25.74
12605,155,85,2024-05-31,2,51.41,102.82
12606,695,5,2024-02-10,2,70.86,141.72
12607,801,187,2023-11-16,2,53.46,106.92
12608,885,36,2023-11-27,1,71.96,71.96
12609,953,25,2024-01-22,1,52.28,52.28
12610,485,135,2024-05-04,1,38.65,38.65
12611,143,117,2023-09-21,1,34.22,34.22
12612,859,66,2023-09-29,1,49.68,49.68
12613,487,40,2023-11-25,2,77.35,154.7
12614,771,188,2024-01-03,1,76.02,76.02
12615,375,144,2023-07-06,1,104.69,104.69
12616,38,30,2024-07-15,1,25.01,25.01
12617,434,183,2023-08-06,1,28.46,28.46
12618,154,86,2024-06-16,1,27.32,27.32
12619,927,94,2023-11-05,1,94.12,94.12
12620,362,119,2023-08-07,1,43.26,43.26
12621,574,169,2023-11-18,1,27.34,27.34
12622,248,6,2024-03-25,1,31.35,31.35
12623,793,179,2023-11-15,3,45.82,137.46
12624,868,154,2024-07-19,2,26.91,53.82
12625,511,200,2024-06-12,1,87.25,87.25
12626,888,25,2024-04-15,1,52.28,52.28
12627,396,181,2024-07-02,1,81.86,81.86
12628,528,111,2023-06-20,1,106.41,106.41
12629,578,79,2024-01-23,1,97.93,97.93
12630,174,129,2024-02-26,2,51.22,102.44
12631,949,58,2024-03-23,1,32.06,32.06
12632,418,186,2024-05-03,2,63.02,126.04
12633,284,130,2024-04-28,1,35.56,35.56
12634,118,135,2024-04-14,1,38.65,38.65
12635,77,192,2023-06-28,1,143.25,143.25
12636,49,84,2024-04-30,1,61.39,61.39
12637,633,66,2023-07-13,1,49.68,49.68
12638,834,43,2024-01-11,1,83.23,83.23
12639,847,131,2023-11-27,1,39.89,39.89
12640,559,72,2024-06-08,1,51.68,51.68
12641,632,138,2024-05-16,1,37.19,37.19
12642,472,49,2023-06-30,1,21.73,21.73
12643,642,16,2023-11-17,2,34.7,69.4
12644,251,175,2024-03-15,2,146.24,292.48
12645,668,60,2023-11-05,1,25.27,25.27
12646,419,160,2023-06-01,3,92.73,278.19
12647,290,4,2023-06-17,1,58.4,58.4
12648,181,187,2023-12-23,1,53.46,53.46
12649,675,54,2024-05-08,1,42.89,42.89
12650,221,139,2023-12-04,2,35.38,70.76
12651,66,167,2024-05-16,1,65.76,65.76
12652,934,182,2023-07-28,1,50.31,50.31
12653,892,171,2023-09-03,1,79.81,79.81
12654,524,60,2024-06-19,1,25.27,25.27
12655,43,110,2024-04-24,1,88.23,88.23
12656,551,173,2024-07-17,2,42.99,85.98
12657,118,190,2023-07-15,2,125.65,251.3
12658,982,61,2023-09-09,1,71.58,71.58
12659,609,12,2023-09-13,1,59.96,59.96
12660,649,123,2023-10-15,1,30.7,30.7
12661,506,70,2024-04-02,2,28.56,57.12
12662,996,66,2024-03-15,2,49.68,99.36
12663,496,142,2023-08-09,2,47.23,94.46
12664,897,108,2023-06-11,1,151.52,151.52
12665,929,117,2023-10-04,2,34.22,68.44
12666,181,132,2024-04-29,1,59.37,59.37
12667,327,88,2023-06-26,2,111.76,223.52
12668,750,180,2023-06-10,1,83.73,83.73
12669,600,161,2023-07-06,1,88.44,88.44
12670,407,60,2023-11-07,2,25.27,50.54
12671,186,158,2024-03-19,1,47.24,47.24
12672,136,143,2023-06-21,1,67.06,67.06
12673,238,118,2024-07-08,1,64.89,64.89
12674,111,161,2023-11-03,1,88.44,88.44
12675,224,89,2023-11-19,1,39.84,39.84
12676,567,161,2023-06-20,1,88.44,88.44
12677,962,136,2024-03-11,3,111.82,335.46
12678,355,126,2024-05-10,3,111.05,333.15
12679,112,35,2024-06-15,3,48.41,145.23
12680,392,143,2023-08-02,3,67.06,201.18
12681,672,26,2023-11-20,1,95.73,95.73
12682,915,68,2024-01-21,1,137.49,137.49
12683,410,153,2023-07-24,1,52.07,52.07
12684,995,125,2023-08-16,1,66.7,66.7
12685,99,14,2024-03-08,1,21.5,21.5
12686,400,28,2023-11-03,1,66.97,66.97
12687,41,84,2023-08-08,1,61.39,61.39
12688,143,26,2023-11-26,1,95.73,95.73
12689,791,84,2024-02-13,1,61.39,61.39
12690,504,60,2024-07-11,1,25.27,25.27
12691,315,102,2024-06-12,2,56.22,112.44
12692,211,17,2024-03-26,1,39.73,39.73
12693,392,94,2023-12-19,2,94.12,188.24
12694,98,190,2024-07-03,1,125.65,125.65
12695,758,89,2024-05-22,2,39.84,79.68
12696,401,145,2023-07-23,1,51.86,51.86
12697,808,112,2023-07-14,2,31.9,63.8
12698,361,200,2023-10-01,1,87.25,87.25
12699,254,132,2023-11-28,1,59.37,59.37
12700,650,152,2024-05-21,2,77.15,154.3
12701,434,175,2024-07-22,1,146.24,146.24
12702,106,115,2023-09-17,1,51.53,51.53
12703,215,151,2024-06-27,2,28.68,57.36
12704,674,33,2023-11-18,3,125.96,377.88
12705,519,188,2024-04-01,3,76.02,228.06
12706,928,46,2023-07-20,1,76.38,76.38
12707,205,191,2023-06-08,3,33.61,100.83
12708,84,70,2023-12-13,2,28.56,57.12
12709,748,60,2023-07-04,1,25.27,25.27
12710,23,77,2023-08-30,1,94.42,94.42
12711,615,98,2024-02-03,1,21.91,21.91
12712,537,1,2024-01-17,1,160.27,160.27
12713,504,49,2023-07-18,1,21.73,21.73
12714,161,111,2024-03-22,1,106.41,106.41
12715,574,197,2023-11-01,2,62.25,124.5
12716,199,39,2023-12-12,1,71.24,71.24
12717,105,51,2024-06-21,1,130.19,130.19
12718,492,97,2023-06-12,1,122.19,122.19
12719,755,19,2024-02-11,1,34.99,34.99
12720,961,5,2023-11-05,1,70.86,70.86
12721,991,178,2023-11-15,1,49.13,49.13
12722,795,163,2023-11-02,2,125.35,250.7
12723,347,98,2023-07-17,1,21.91,21.91
12724,70,125,2024-05-11,1,66.7,66.7
12725,480,65,2023-08-25,1,80.92,80.92
12726,23,138,2024-01-24,2,37.19,74.38
12727,365,198,2023-10-05,2,162.85,325.7
12728,63,101,2023-12-15,1,91.86,91.86
12729,752,169,2023-07-22,1,27.34,27.34
12730,967,104,2023-12-27,1,147.77,147.77
12731,837,93,2023-10-01,1,102.91,102.91
12732,591,4,2024-07-14,1,58.4,58.4
12733,509,70,2024-03-17,1,28.56,28.56
12734,358,83,2023-10-16,2,26.4,52.8
12735,170,41,2023-06-18,1,81.49,81.49
12736,570,15,2023-08-08,2,134.25,268.5
12737,839,164,2024-06-27,1,39.16,39.16
12738,568,39,2024-04-01,1,71.24,71.24
12739,673,191,2024-02-03,2,33.61,67.22
12740,987,96,2024-07-12,1,101.67,101.67
12741,772,116,2023-08-31,2,45.21,90.42
12742,864,179,2023-08-09,1,45.82,45.82
12743,826,11,2023-08-08,1,35.55,35.55
12744,935,35,2024-03-05,2,48.41,96.82
12745,537,5,2024-06-20,1,70.86,70.86
12746,975,46,2024-06-24,1,76.38,76.38
12747,856,185,2024-03-14,1,7.85,7.85
12748,490,168,2023-10-19,1,71.46,71.46
12749,405,147,2024-01-19,1,36.29,36.29
12750,308,137,2023-08-11,2,104.49,208.98
12751,421,179,2023-12-20,1,45.82,45.82
12752,461,198,2024-07-15,1,162.85,162.85
12753,615,111,2023-08-20,2,106.41,212.82
12754,365,43,2023-11-02,1,83.23,83.23
12755,634,178,2024-06-17,2,49.13,98.26
12756,93,108,2023-08-02,1,151.52,151.52
12757,170,133,2024-02-13,1,91.57,91.57
12758,328,51,2023-11-24,3,130.19,390.57
12759,129,14,2023-12-28,2,21.5,43.0
12760,723,69,2024-03-14,1,53.04,53.04
12761,909,120,2024-01-03,2,33.36,66.72
12762,737,68,2024-07-06,2,137.49,274.98
12763,96,134,2024-01-31,3,87.81,263.43
12764,334,110,2024-04-29,2,88.23,176.46
12765,933,100,2024-06-19,2,72.82,145.64
12766,612,191,2024-01-13,1,33.61,33.61
12767,621,188,2024-07-07,1,76.02,76.02
12768,764,156,2024-03-04,1,48.86,48.86
12769,786,130,2024-03-09,1,35.56,35.56
12770,537,35,2023-07-23,1,48.41,48.41
12771,485,71,2023-08-24,2,27.9,55.8
12772,439,116,2023-11-09,1,45.21,45.21
12773,490,142,2023-07-31,1,47.23,47.23
12774,871,45,2023-12-02,1,60.73,60.73
12775,674,127,2023-06-12,2,57.82,115.64
12776,966,44,2024-07-18,1,57.76,57.76
12777,219,87,2024-04-13,2,26.76,53.52
12778,678,78,2023-10-07,1,102.05,102.05
12779,686,61,2024-02-25,1,71.58,71.58
12780,112,140,2023-07-17,3,51.14,153.42000000000002
12781,925,156,2024-05-10,1,48.86,48.86
12782,350,164,2024-04-05,1,39.16,39.16
12783,129,54,2024-06-03,1,42.89,42.89
12784,684,36,2024-06-08,1,71.96,71.96
12785,940,11,2024-04-16,2,35.55,71.1
12786,859,15,2023-12-13,1,134.25,134.25
12787,285,160,2024-04-21,2,92.73,185.46
12788,66,162,2024-03-24,1,52.13,52.13
12789,273,163,2023-07-07,1,125.35,125.35
12790,997,82,2024-07-12,1,67.42,67.42
12791,746,131,2023-06-29,2,39.89,79.78
12792,975,67,2023-07-24,1,153.42,153.42
12793,655,88,2023-11-30,2,111.76,223.52
12794,560,181,2023-06-03,2,81.86,163.72
12795,261,45,2023-11-28,1,60.73,60.73
12796,602,16,2024-02-18,1,34.7,34.7
12797,795,58,2023-08-09,1,32.06,32.06
12798,931,22,2023-06-16,1,46.66,46.66
12799,547,171,2024-02-18,2,79.81,159.62
12800,383,93,2023-12-26,2,102.91,205.82
12801,48,127,2023-10-18,1,57.82,57.82
12802,28,198,2023-09-30,1,162.85,162.85
12803,953,21,2023-10-31,2,19.82,39.64
12804,27,83,2024-01-27,2,26.4,52.8
12805,722,25,2023-09-25,1,52.28,52.28
12806,24,162,2023-11-18,2,52.13,104.26
12807,425,119,2023-07-10,1,43.26,43.26
12808,204,163,2024-05-06,1,125.35,125.35
12809,247,58,2024-04-27,2,32.06,64.12
12810,76,95,2024-01-27,1,65.06,65.06
12811,149,133,2024-04-07,2,91.57,183.14
12812,244,158,2023-12-18,1,47.24,47.24
12813,966,74,2023-09-08,2,61.44,122.88
12814,924,11,2023-09-11,1,35.55,35.55
12815,93,104,2024-05-01,1,147.77,147.77
12816,141,19,2023-07-15,1,34.99,34.99
12817,708,187,2023-08-12,1,53.46,53.46
12818,658,75,2024-07-08,1,62.74,62.74
12819,705,4,2023-06-12,2,58.4,116.8
12820,620,66,2024-02-24,2,49.68,99.36
12821,661,56,2024-05-26,1,53.03,53.03
12822,282,188,2023-08-28,1,76.02,76.02
12823,764,111,2023-07-08,1,106.41,106.41
12824,744,101,2023-08-23,1,91.86,91.86
12825,293,30,2023-06-29,1,25.01,25.01
12826,350,152,2024-01-30,1,77.15,77.15
12827,89,176,2024-03-26,1,20.9,20.9
12828,736,187,2024-03-22,2,53.46,106.92
12829,570,90,2024-01-31,2,73.37,146.74
12830,891,4,2024-07-11,2,58.4,116.8
12831,49,22,2024-04-08,2,46.66,93.32
12832,372,72,2024-03-25,1,51.68,51.68
12833,983,81,2023-10-31,2,113.98,227.96
12834,761,106,2024-01-12,1,95.58,95.58
12835,909,82,2024-06-02,1,67.42,67.42
12836,883,127,2024-04-02,1,57.82,57.82
12837,214,98,2023-06-17,1,21.91,21.91
12838,51,171,2023-10-22,1,79.81,79.81
12839,480,90,2024-02-10,1,73.37,73.37
12840,835,24,2023-08-28,1,20.42,20.42
12841,960,81,2023-12-11,2,113.98,227.96
12842,782,6,2023-06-22,2,31.35,62.7
12843,711,106,2023-06-19,2,95.58,191.16
12844,200,191,2024-05-03,1,33.61,33.61
12845,6,141,2023-11-16,2,48.0,96.0
12846,667,103,2023-12-17,1,46.93,46.93
12847,134,64,2024-04-24,1,48.59,48.59
12848,719,159,2023-12-25,1,126.13,126.13
12849,969,75,2023-08-23,2,62.74,125.48
12850,71,53,2023-09-08,2,78.83,157.66
12851,438,103,2024-02-21,1,46.93,46.93
12852,959,195,2023-11-26,1,64.93,64.93
12853,26,20,2023-10-26,1,20.44,20.44
12854,330,188,2023-12-24,1,76.02,76.02
12855,111,53,2024-02-08,1,78.83,78.83
12856,837,17,2024-01-04,1,39.73,39.73
12857,61,12,2023-10-19,1,59.96,59.96
12858,176,154,2024-04-19,1,26.91,26.91
12859,184,135,2023-11-25,1,38.65,38.65
12860,355,123,2024-03-23,1,30.7,30.7
12861,999,106,2024-02-01,1,95.58,95.58
12862,856,121,2024-03-13,1,73.54,73.54
12863,205,146,2024-07-18,1,109.39,109.39
12864,757,53,2023-12-29,2,78.83,157.66
12865,492,14,2023-07-05,1,21.5,21.5
12866,783,73,2023-08-27,2,42.35,84.7
12867,3,170,2023-06-28,2,31.6,63.2
12868,344,151,2024-03-10,1,28.68,28.68
12869,834,75,2024-01-30,2,62.74,125.48
12870,842,7,2024-05-16,2,46.94,93.88
12871,618,7,2024-04-26,1,46.94,46.94
12872,88,80,2023-12-09,2,67.63,135.26
12873,721,44,2023-06-24,1,57.76,57.76
12874,513,30,2024-05-16,1,25.01,25.01
12875,701,158,2024-05-31,1,47.24,47.24
12876,929,108,2024-01-04,2,151.52,303.04
12877,898,176,2023-09-08,2,20.9,41.8
12878,415,151,2024-07-08,2,28.68,57.36
12879,494,9,2023-07-24,1,49.05,49.05
12880,485,191,2023-08-24,3,33.61,100.83
12881,655,184,2023-11-25,1,44.45,44.45
12882,361,148,2024-06-12,1,109.81,109.81
12883,490,2,2024-01-05,1,43.03,43.03
12884,517,101,2024-07-13,1,91.86,91.86
12885,586,65,2024-05-27,1,80.92,80.92
12886,598,29,2023-12-21,1,29.27,29.27
12887,970,60,2024-03-31,1,25.27,25.27
12888,779,127,2023-08-11,1,57.82,57.82
12889,168,42,2023-07-05,1,29.96,29.96
12890,555,121,2024-04-12,1,73.54,73.54
12891,893,90,2023-12-03,1,73.37,73.37
12892,591,41,2024-03-03,1,81.49,81.49
12893,315,96,2023-08-01,1,101.67,101.67
12894,343,93,2023-11-04,2,102.91,205.82
12895,310,40,2024-01-29,3,77.35,232.04999999999998
12896,471,73,2023-12-26,1,42.35,42.35
12897,866,175,2024-06-17,1,146.24,146.24
12898,330,127,2023-11-27,2,57.82,115.64
12899,253,155,2023-07-02,1,88.2,88.2
12900,76,170,2024-01-01,1,31.6,31.6
12901,994,58,2023-07-24,1,32.06,32.06
12902,525,131,2023-11-01,3,39.89,119.67
12903,342,197,2024-05-13,1,62.25,62.25
12904,620,84,2024-06-21,1,61.39,61.39
12905,28,195,2024-03-05,2,64.93,129.86
12906,413,142,2023-10-26,1,47.23,47.23
12907,377,188,2023-12-10,1,76.02,76.02
12908,346,112,2024-01-24,1,31.9,31.9
12909,695,66,2024-06-07,2,49.68,99.36
12910,332,193,2024-06-11,1,50.59,50.59
12911,597,85,2024-02-15,1,51.41,51.41
12912,142,131,2024-04-09,1,39.89,39.89
12913,59,7,2023-10-09,2,46.94,93.88
12914,132,94,2023-10-26,1,94.12,94.12
12915,319,138,2023-12-20,1,37.19,37.19
12916,436,177,2023-12-03,1,15.43,15.43
12917,776,122,2023-12-20,1,61.53,61.53
12918,333,17,2024-04-08,1,39.73,39.73
12919,653,197,2024-05-29,1,62.25,62.25
12920,501,54,2023-06-20,2,42.89,85.78
12921,679,47,2024-02-15,1,69.4,69.4
12922,313,196,2023-12-16,3,151.07,453.21
