event_id,customer_id,event_time,event_type,session_id
36256,571,2024-04-12 15:01:00,view,685015
36257,484,2024-07-09 20:25:00,add_to_cart,953570
36258,935,2023-06-19 12:33:00,purchase,124796
36259,945,2023-11-21 01:43:00,view,458084
36260,727,2024-03-17 20:52:00,view,263707
36261,701,2024-07-18 13:17:00,add_to_cart,980452
36262,529,2023-06-01 22:12:00,view,387323
36263,307,2023-11-23 07:52:00,view,777750
36264,50,2024-05-04 09:33:00,view,505728
36265,460,2023-06-19 12:14:00,view,505222
36266,560,2024-05-23 16:45:00,view,394658
36267,618,2023-06-18 03:55:00,view,306431
36268,768,2024-07-23 17:06:00,view,957823
36269,313,2023-11-22 11:37:00,add_to_cart,581011
36270,468,2024-04-15 16:59:00,purchase,524442
36271,442,2024-06-19 15:38:00,add_to_cart,390707
36272,590,2024-03-20 20:36:00,view,504167
36273,83,2024-04-06 10:53:00,purchase,177510
36274,330,2023-10-27 13:19:00,view,466315
36275,196,2023-09-12 12:50:00,view,946132
36276,464,2023-07-23 04:33:00,view,839118
36277,318,2024-01-28 17:37:00,view,242067
36278,569,2023-07-25 04:11:00,view,591423
36279,702,2023-11-14 10:12:00,add_to_cart,324426
36280,569,2024-07-01 20:42:00,view,400069
36281,675,2024-03-31 16:33:00,view,297403
36282,241,2023-06-17 01:15:00,view,130329
36283,359,2023-07-29 04:30:00,purchase,389112
36284,655,2023-06-07 05:31:00,view,365243
36285,291,2024-02-15 08:05:00,view,751595
36286,471,2023-10-24 14:21:00,view,244450
36287,145,2023-10-11 17:18:00,view,782480
36288,836,2023-07-13 01:04:00,view,337988
36289,802,2023-06-04 12:54:00,view,620075
36290,570,2023-08-14 23:10:00,view,177272
36291,161,2023-06-16 08:19:00,view,676970
36292,557,2024-01-15 15:14:00,view,171641
36293,257,2023-09-09 08:02:00,view,929173
36294,373,2023-06-12 06:43:00,view,842418
36295,238,2024-07-02 00:35:00,view,622997
36296,76,2024-01-21 12:38:00,view,393650
36297,697,2023-09-22 16:32:00,view,657846
36298,395,2023-10-15 01:18:00,view,161246
36299,523,2024-01-14 16:02:00,add_to_cart,405027
36300,708,2024-03-28 11:38:00,view,100235
36301,145,2023-11-18 02:29:00,add_to_cart,113941
36302,319,2023-08-03 02:49:00,purchase,308975
36303,983,2023-08-06 15:47:00,purchase,581417
36304,220,2023-10-11 04:09:00,add_to_cart,883938
36305,948,2024-04-06 10:49:00,view,366525
36306,898,2023-11-08 15:54:00,view,104995
36307,566,2023-08-13 17:21:00,view,433218
36308,716,2023-08-15 03:30:00,view,660474
36309,32,2024-03-09 02:31:00,view,960883
36310,605,2024-01-06 11:56:00,add_to_cart,285183
36311,557,2024-04-08 06:03:00,view,951273
36312,375,2023-08-02 22:00:00,add_to_cart,450146
36313,938,2023-08-28 03:55:00,add_to_cart,675876
36314,752,2024-03-02 18:14:00,view,728258
36315,984,2023-12-05 03:18:00,view,352713
36316,604,2024-04-14 15:57:00,add_to_cart,571261
36317,109,2024-06-12 22:56:00,view,279970
36318,375,2023-12-29 04:43:00,view,118237
36319,110,2023-10-26 18:38:00,add_to_cart,854449
36320,361,2024-04-20 08:18:00,view,237896
36321,670,2023-06-24 04:35:00,view,572371
36322,399,2023-08-13 23:59:00,view,989184
36323,716,2024-02-11 15:30:00,add_to_cart,497265
36324,17,2024-07-21 18:11:00,add_to_cart,674957
36325,171,2023-06-24 03:19:00,view,142518
36326,131,2023-08-09 19:17:00,view,693512
36327,371,2024-01-21 22:05:00,view,100166
36328,190,2024-03-05 23:08:00,view,193311
36329,671,2023-08-14 03:26:00,view,201688
36330,251,2024-05-26 15:56:00,view,591526
36331,159,2023-06-01 02:58:00,view,329346
36332,215,2023-12-12 08:40:00,view,992132
36333,619,2024-01-10 04:21:00,view,771282
36334,139,2024-04-28 18:40:00,view,188027
36335,752,2024-06-13 09:47:00,view,922094
36336,785,2024-02-23 03:22:00,view,586686
36337,710,2024-07-18 20:43:00,view,991329
36338,271,2023-12-18 03:28:00,view,585293
36339,928,2023-10-25 10:13:00,view,696287
36340,61,2024-03-17 10:07:00,view,790767
36341,189,2023-10-16 15:57:00,view,665718
36342,617,2024-06-19 18:31:00,view,292169
36343,500,2024-03-20 02:37:00,view,250715
36344,121,2023-08-21 12:57:00,view,342672
36345,742,2023-12-26 14:31:00,view,568844
36346,649,2024-06-15 14:23:00,view,475647
36347,451,2023-08-12 20:52:00,view,317578
36348,834,2024-02-19 12:54:00,add_to_cart,162502
36349,540,2023-06-08 16:23:00,add_to_cart,571036
36350,990,2023-11-13 17:08:00,add_to_cart,733696
36351,595,2024-03-26 01:52:00,view,987897
36352,560,2023-08-10 07:34:00,view,394101
36353,765,2024-03-30 07:37:00,view,218492
36354,530,2024-03-31 03:40:00,view,332410
36355,715,2024-04-08 02:42:00,view,810369
36356,981,2023-07-07 03:45:00,view,199655
36357,325,2024-06-12 23:02:00,add_to_cart,478498
36358,868,2023-06-08 13:33:00,add_to_cart,716031
36359,25,2023-09-18 11:02:00,view,857787
36360,896,2024-07-22 23:43:00,add_to_cart,169114
36361,496,2024-03-16 09:58:00,add_to_cart,551914
36362,40,2024-04-05 07:46:00,add_to_cart,838455
36363,515,2024-01-31 12:52:00,view,621260
36364,203,2024-03-26 19:01:00,view,442288
36365,660,2023-07-01 10:24:00,view,449213
36366,757,2023-08-11 16:28:00,view,835144
36367,67,2023-07-25 11:01:00,add_to_cart,873926
36368,814,2024-03-22 20:52:00,view,605928
36369,562,2023-06-06 17:42:00,add_to_cart,223943
36370,149,2024-07-04 21:29:00,add_to_cart,634595
36371,410,2023-10-23 04:31:00,view,912569
36372,958,2024-03-26 04:34:00,view,350084
36373,73,2023-06-29 03:02:00,view,122855
36374,470,2023-10-28 09:32:00,view,292657
36375,213,2024-03-27 00:00:00,add_to_cart,422690
36376,94,2024-04-05 16:05:00,add_to_cart,459745
36377,897,2023-12-03 22:09:00,view,451821
36378,467,2024-05-08 20:18:00,view,686589
36379,679,2023-08-28 01:14:00,view,521957
36380,611,2023-09-06 18:39:00,view,624994
36381,941,2023-10-21 03:41:00,view,484568
36382,135,2023-06-20 22:56:00,view,692175
36383,474,2023-06-11 11:28:00,view,963640
36384,468,2024-05-15 01:30:00,view,970713
36385,126,2023-12-10 02:21:00,view,562189
36386,472,2024-07-06 08:28:00,view,844607
36387,358,2024-02-02 22:39:00,view,506208
36388,509,2024-01-10 18:25:00,view,591651
36389,647,2023-12-04 21:49:00,view,849817
36390,153,2023-06-25 19:21:00,view,158105
36391,309,2024-06-05 09:23:00,view,781609
36392,135,2024-02-05 13:49:00,view,141959
36393,703,2023-09-22 21:03:00,view,185163
36394,795,2023-07-12 07:43:00,view,939908
36395,777,2024-03-07 19:55:00,view,327518
36396,147,2023-07-23 14:01:00,add_to_cart,623699
36397,498,2024-01-31 13:52:00,view,799924
36398,663,2023-12-31 01:03:00,view,127239
36399,490,2024-01-01 23:01:00,add_to_cart,635603
36400,493,2024-06-08 02:08:00,view,930634
36401,729,2024-03-17 00:28:00,view,524934
36402,152,2024-03-18 16:17:00,add_to_cart,903619
36403,147,2023-09-25 13:54:00,add_to_cart,887823
36404,65,2023-12-17 19:42:00,view,806725
36405,904,2023-07-27 18:29:00,view,323455
36406,490,2023-07-18 05:22:00,view,772832
36407,893,2023-10-07 04:53:00,view,187279
36408,494,2023-10-03 02:20:00,view,191061
36409,256,2024-05-16 21:18:00,view,856665
36410,611,2024-07-04 15:53:00,view,491903
36411,967,2023-07-17 16:07:00,add_to_cart,734901
36412,365,2024-04-13 12:29:00,view,389801
36413,514,2023-07-20 06:59:00,view,318111
36414,498,2024-05-10 16:57:00,view,932286
36415,377,2024-03-03 05:39:00,view,440876
36416,803,2023-07-27 01:17:00,view,188723
36417,640,2024-05-31 20:10:00,view,735285
36418,564,2023-08-09 01:09:00,view,984097
36419,254,2023-07-05 08:17:00,view,693031
36420,931,2023-08-02 02:04:00,add_to_cart,815570
36421,986,2024-06-17 09:28:00,view,735591
36422,887,2024-06-29 04:51:00,view,448884
36423,994,2023-10-24 04:00:00,view,911692
36424,516,2024-01-28 06:35:00,view,275865
36425,887,2023-10-27 06:36:00,view,763364
36426,302,2023-11-25 22:05:00,view,898286
36427,840,2024-02-06 02:14:00,add_to_cart,701776
36428,408,2024-04-03 17:09:00,add_to_cart,863839
36429,56,2023-09-23 02:38:00,add_to_cart,269252
36430,131,2024-03-27 00:01:00,view,812575
36431,102,2023-10-13 10:17:00,view,666368
36432,494,2024-03-08 10:24:00,add_to_cart,208787
36433,849,2023-10-21 22:20:00,view,296716
36434,243,2023-11-04 03:11:00,purchase,644078
36435,708,2024-03-24 21:11:00,view,677822
36436,509,2023-11-14 14:27:00,view,898498
36437,571,2024-03-12 22:04:00,view,723815
36438,285,2023-09-10 00:57:00,view,254654
36439,83,2023-12-09 19:19:00,add_to_cart,916781
36440,551,2023-10-22 18:00:00,view,432387
36441,87,2023-08-02 11:28:00,view,195052
36442,899,2024-02-08 05:34:00,add_to_cart,922968
36443,866,2024-01-26 18:37:00,add_to_cart,320922
36444,96,2024-04-22 02:13:00,view,635622
36445,165,2024-05-21 01:04:00,add_to_cart,593720
36446,608,2023-12-05 01:41:00,view,263199
36447,849,2023-08-10 06:25:00,view,640750
36448,1,2024-01-31 12:49:00,view,458536
36449,460,2023-12-28 19:25:00,view,547404
36450,505,2023-09-29 04:28:00,view,972620
36451,993,2024-04-15 08:41:00,view,766707
36452,885,2023-09-03 00:47:00,view,767894
36453,141,2023-12-02 16:07:00,view,368531
36454,76,2023-08-12 05:16:00,add_to_cart,216743
36455,573,2024-05-01 18:11:00,view,509521
36456,413,2024-04-07 08:11:00,add_to_cart,283063
36457,408,2023-12-06 07:06:00,view,556390
36458,456,2023-09-22 13:57:00,view,430965
36459,209,2023-09-28 17:01:00,view,979882
36460,822,2023-08-17 23:18:00,view,404937
36461,351,2023-06-26 21:21:00,view,406300
36462,218,2023-11-13 20:31:00,view,786906
36463,994,2024-02-18 22:53:00,view,885268
36464,641,2023-10-29 06:29:00,view,419707
36465,389,2024-05-23 15:53:00,view,738266
36466,331,2024-03-02 18:31:00,view,857553
36467,46,2024-03-10 17:25:00,add_to_cart,285801
36468,57,2024-02-16 08:36:00,add_to_cart,283715
36469,885,2024-04-23 22:56:00,view,305152
36470,457,2024-02-16 23:05:00,purchase,180148
36471,768,2024-06-22 02:45:00,view,397915
36472,392,2024-02-19 05:50:00,view,617872
36473,92,2024-01-04 09:26:00,add_to_cart,184231
36474,711,2023-09-12 13:52:00,view,597187
36475,504,2024-06-05 11:02:00,view,213297
36476,864,2024-06-20 23:43:00,add_to_cart,734143
36477,664,2023-10-04 11:31:00,view,106484
36478,729,2023-07-04 08:09:00,view,440196
36479,105,2023-06-22 17:32:00,view,552745
36480,358,2024-05-13 18:04:00,add_to_cart,629548
36481,840,2024-07-13 02:42:00,add_to_cart,903538
36482,66,2024-03-05 20:18:00,view,798738
36483,64,2023-08-27 04:30:00,add_to_cart,706943
36484,173,2024-01-03 04:25:00,view,545448
36485,609,2024-06-11 07:32:00,add_to_cart,114988
36486,243,2023-11-10 03:36:00,view,383529
36487,960,2023-09-14 05:33:00,purchase,435164
36488,167,2024-02-27 15:22:00,view,180322
36489,407,2024-06-23 00:04:00,view,432841
36490,450,2023-06-18 03:26:00,view,660196
36491,588,2023-09-03 13:16:00,view,531161
36492,760,2023-07-29 21:26:00,add_to_cart,375825
36493,908,2023-11-03 14:56:00,purchase,780677
36494,888,2023-07-13 09:34:00,view,437332
36495,911,2024-03-09 19:43:00,view,350417
36496,8,2023-08-09 08:30:00,view,144715
36497,696,2024-05-06 07:32:00,view,773712
36498,688,2023-10-10 05:27:00,add_to_cart,212093
36499,267,2023-12-09 08:15:00,view,603374
36500,218,2024-04-11 03:56:00,view,616189
36501,728,2024-02-19 13:14:00,view,345617
36502,627,2023-12-24 10:12:00,view,831479
36503,847,2023-12-21 17:39:00,add_to_cart,231740
36504,756,2023-11-14 00:43:00,view,357985
36505,159,2024-05-18 23:19:00,view,485815
36506,677,2024-04-04 17:30:00,view,417866
36507,796,2023-06-10 05:29:00,purchase,466688
36508,359,2024-02-26 21:56:00,view,205146
36509,300,2023-10-13 17:57:00,add_to_cart,302037
36510,88,2024-05-03 12:41:00,view,319067
36511,743,2023-08-08 19:29:00,add_to_cart,521372
36512,961,2024-06-17 14:28:00,add_to_cart,386829
36513,53,2024-02-15 17:05:00,view,763370
36514,395,2023-07-08 03:24:00,view,221330
36515,926,2023-10-10 05:54:00,add_to_cart,242895
36516,73,2024-04-24 20:37:00,purchase,895824
36517,346,2024-07-01 18:42:00,view,846523
36518,803,2024-06-04 02:18:00,view,632555
36519,450,2023-11-14 12:35:00,add_to_cart,434269
36520,480,2023-07-16 14:04:00,view,461126
36521,790,2023-12-05 21:18:00,view,408145
36522,907,2023-09-13 20:22:00,view,241433
36523,248,2023-09-14 09:41:00,add_to_cart,314094
36524,336,2024-06-09 12:42:00,view,760055
36525,999,2024-01-08 02:05:00,view,396336
36526,102,2024-06-05 07:06:00,view,207284
36527,212,2023-08-28 10:39:00,add_to_cart,952704
36528,689,2023-10-17 10:36:00,view,966052
36529,22,2024-02-14 10:26:00,view,691459
36530,7,2023-07-19 09:27:00,view,879403
36531,209,2023-09-06 22:03:00,view,721125
36532,188,2023-12-15 12:19:00,add_to_cart,801101
36533,464,2023-12-14 12:21:00,view,129858
36534,145,2024-02-17 06:06:00,purchase,120585
36535,312,2024-01-01 19:48:00,view,149604
36536,354,2024-03-16 08:23:00,view,658769
36537,91,2024-02-19 15:41:00,view,632014
36538,446,2023-10-06 16:52:00,view,281021
36539,593,2024-05-24 17:44:00,view,861019
36540,755,2023-07-27 05:38:00,view,368293
36541,374,2023-07-31 02:28:00,view,699351
36542,579,2024-05-26 05:29:00,view,143591
36543,39,2024-05-16 21:34:00,purchase,825625
36544,187,2023-07-05 20:53:00,view,342115
36545,6,2024-02-28 00:48:00,purchase,968834
36546,553,2023-06-16 09:28:00,view,607353
36547,697,2024-02-04 22:12:00,add_to_cart,744867
36548,312,2023-10-09 05:17:00,add_to_cart,152026
36549,509,2024-06-08 12:59:00,add_to_cart,904107
36550,867,2023-07-05 01:25:00,view,730781
36551,387,2024-05-27 09:19:00,view,810490
36552,747,2023-10-22 14:33:00,purchase,845419
36553,592,2023-11-30 14:32:00,view,976483
36554,895,2024-04-06 10:19:00,add_to_cart,821805
36555,994,2024-02-21 16:12:00,view,645639
36556,169,2023-09-02 08:00:00,add_to_cart,811808
36557,618,2024-07-23 18:32:00,view,558525
36558,134,2023-09-16 20:15:00,view,193215
36559,605,2023-11-20 09:42:00,view,608691
36560,144,2023-10-13 10:09:00,view,130367
36561,639,2024-02-10 11:23:00,view,470643
36562,16,2023-12-08 09:14:00,view,917767
36563,346,2024-04-15 23:23:00,add_to_cart,542356
36564,592,2024-02-23 05:03:00,view,201895
36565,374,2024-07-10 05:56:00,view,965145
36566,830,2024-02-07 21:54:00,view,280163
36567,605,2024-02-06 06:58:00,view,339763
36568,554,2023-07-15 10:31:00,view,443986
36569,975,2023-11-30 07:12:00,view,343673
36570,813,2023-06-04 02:42:00,view,384665
36571,551,2024-05-20 09:14:00,view,936452
36572,446,2024-02-15 22:38:00,view,547250
36573,886,2024-03-09 13:03:00,view,522522
36574,929,2023-09-01 04:08:00,view,698245
36575,369,2023-06-18 09:54:00,view,537983
36576,939,2024-05-06 19:30:00,view,447367
36577,953,2024-02-16 13:04:00,add_to_cart,402462
36578,499,2023-09-25 22:37:00,view,262148
36579,345,2023-06-13 01:23:00,view,698141
36580,938,2023-08-25 03:42:00,view,526529
36581,533,2024-03-12 00:30:00,view,635783
36582,823,2023-09-04 09:58:00,add_to_cart,947641
36583,454,2023-09-04 10:30:00,view,507989
36584,71,2024-03-13 07:13:00,view,806346
36585,106,2024-01-04 11:07:00,add_to_cart,764862
36586,647,2023-12-14 19:15:00,view,600808
36587,179,2024-06-24 13:44:00,add_to_cart,717257
36588,1000,2023-07-30 15:48:00,view,335744
36589,639,2024-01-18 05:33:00,view,213951
36590,759,2023-12-04 20:04:00,view,467613
36591,110,2023-12-07 19:20:00,view,120243
36592,875,2023-11-20 22:51:00,add_to_cart,489345
36593,296,2023-08-11 05:53:00,view,575346
36594,943,2024-07-05 11:20:00,view,224501
36595,627,2024-03-20 08:02:00,view,187067
36596,406,2024-01-28 03:06:00,view,438918
36597,495,2023-07-17 17:32:00,view,184330
36598,501,2023-06-02 23:54:00,add_to_cart,453928
36599,881,2023-12-12 21:11:00,view,795387
36600,711,2023-11-29 12:36:00,purchase,503793
36601,128,2023-11-19 19:06:00,view,500237
36602,978,2023-08-29 22:40:00,view,133691
36603,821,2024-06-10 05:33:00,add_to_cart,481541
36604,803,2024-04-13 04:44:00,view,814395
36605,428,2023-12-01 22:22:00,view,545242
36606,214,2024-05-11 17:38:00,view,334269
36607,519,2023-09-27 23:56:00,view,208631
36608,846,2024-06-10 05:11:00,view,470164
36609,687,2023-06-19 14:48:00,view,870176
36610,147,2023-09-26 23:25:00,view,269633
36611,170,2024-06-04 21:26:00,view,632295
36612,593,2024-02-26 04:51:00,view,819904
36613,723,2023-09-23 11:31:00,view,174959
36614,553,2023-07-22 07:37:00,view,529221
36615,229,2023-06-07 19:54:00,add_to_cart,413287
36616,318,2023-12-12 02:47:00,view,166158
36617,590,2023-07-05 19:01:00,view,593438
36618,968,2023-12-12 12:17:00,view,317814
36619,834,2024-05-10 01:51:00,purchase,112268
36620,712,2023-09-17 16:04:00,view,321935
36621,313,2024-03-05 02:55:00,view,691414
36622,91,2023-06-10 07:10:00,view,359732
36623,472,2023-10-05 17:47:00,view,372499
36624,831,2024-03-20 15:14:00,view,785235
36625,618,2024-02-11 11:26:00,view,108324
36626,315,2024-01-28 21:26:00,view,940528
36627,624,2023-11-19 03:45:00,view,667503
36628,615,2023-06-26 19:06:00,view,544523
36629,538,2023-06-13 21:13:00,view,870404
36630,784,2023-10-06 20:29:00,view,577161
36631,170,2023-12-20 13:57:00,view,648979
36632,833,2024-03-15 08:38:00,view,914469
36633,642,2024-04-21 04:26:00,add_to_cart,721616
36634,789,2023-12-12 16:41:00,add_to_cart,408139
36635,177,2023-08-04 15:34:00,view,368994
36636,248,2023-11-20 01:42:00,view,573654
36637,165,2023-06-15 20:41:00,view,283484
36638,370,2023-10-30 11:15:00,view,949517
36639,566,2023-08-22 13:11:00,add_to_cart,798183
36640,364,2024-02-16 01:06:00,view,266721
36641,52,2024-03-12 14:15:00,view,864333
36642,291,2024-04-18 17:15:00,view,965166
36643,662,2024-01-19 14:06:00,view,751592
36644,420,2023-12-01 14:13:00,add_to_cart,784257
36645,716,2023-06-30 16:51:00,view,220015
36646,283,2024-06-15 03:23:00,add_to_cart,865759
36647,546,2024-04-05 09:22:00,view,647703
36648,549,2024-01-17 07:42:00,add_to_cart,510154
36649,588,2023-09-30 08:40:00,view,624067
36650,233,2023-11-20 09:19:00,purchase,867597
36651,757,2023-09-05 09:53:00,add_to_cart,544570
36652,231,2023-08-01 16:04:00,add_to_cart,418162
36653,932,2024-05-20 13:21:00,view,490523
36654,172,2024-02-07 15:52:00,add_to_cart,490391
36655,542,2023-12-22 09:16:00,view,514013
36656,600,2024-01-13 23:27:00,add_to_cart,588595
36657,989,2023-10-09 11:03:00,view,164678
36658,341,2023-08-27 18:03:00,add_to_cart,949492
36659,722,2024-06-30 08:22:00,view,526101
36660,46,2023-08-08 18:39:00,view,406618
36661,875,2023-07-06 06:48:00,view,165669
36662,370,2023-08-31 19:19:00,view,780135
36663,497,2024-05-19 18:31:00,add_to_cart,591890
36664,449,2024-02-14 19:10:00,view,343084
36665,179,2023-09-06 02:13:00,view,808168
36666,670,2024-01-10 03:24:00,view,491133
36667,190,2024-07-10 09:29:00,purchase,274508
36668,674,2023-11-06 19:26:00,view,545149
36669,756,2024-04-10 21:58:00,add_to_cart,262965
36670,736,2024-01-06 06:19:00,add_to_cart,932368
36671,288,2024-02-27 05:47:00,view,231023
36672,179,2023-11-25 20:29:00,view,881505
36673,998,2024-05-12 14:11:00,add_to_cart,851822
36674,45,2023-12-01 01:14:00,view,252304
36675,43,2024-06-25 19:50:00,add_to_cart,860022
36676,282,2023-10-06 04:50:00,view,559458
36677,839,2023-11-22 21:46:00,view,541639
36678,989,2023-09-15 06:50:00,view,852853
36679,2,2023-09-01 23:45:00,view,948420
36680,241,2024-07-05 13:51:00,view,479294
36681,186,2024-06-09 12:05:00,view,523566
36682,338,2024-05-08 00:34:00,view,761861
36683,833,2023-12-23 22:33:00,add_to_cart,508222
36684,32,2024-04-14 05:27:00,view,912375
36685,646,2023-08-04 09:44:00,add_to_cart,104738
36686,531,2023-10-16 10:59:00,view,601910
36687,9,2024-07-09 12:58:00,view,736265
36688,553,2023-10-14 20:02:00,view,432355
36689,887,2024-02-07 22:22:00,add_to_cart,467014
36690,995,2024-02-26 09:23:00,view,460391
36691,754,2024-07-16 20:03:00,purchase,825221
36692,887,2023-06-14 03:32:00,view,437440
36693,982,2024-01-01 04:18:00,add_to_cart,119889
36694,468,2024-04-14 01:37:00,view,443819
36695,669,2024-01-16 09:34:00,view,786691
36696,249,2024-04-08 19:44:00,view,291792
36697,404,2023-11-25 09:29:00,view,349533
36698,743,2024-01-07 15:19:00,add_to_cart,862804
36699,874,2023-09-01 14:21:00,view,711917
36700,609,2024-05-07 14:02:00,add_to_cart,134491
36701,646,2023-12-14 03:11:00,view,510015
36702,922,2023-10-25 03:01:00,purchase,133735
36703,253,2024-03-07 10:52:00,add_to_cart,272385
36704,950,2023-06-01 07:32:00,view,332701
36705,415,2024-01-30 10:52:00,view,841098
36706,320,2024-02-10 03:48:00,view,647536
36707,261,2024-05-30 13:57:00,view,261584
36708,711,2023-08-05 11:21:00,view,534551
36709,733,2023-12-01 09:40:00,view,517861
36710,988,2023-11-12 20:39:00,add_to_cart,472140
36711,605,2024-01-23 18:58:00,add_to_cart,854276
36712,394,2024-05-04 06:17:00,view,126861
36713,180,2023-12-13 12:18:00,purchase,764823
36714,98,2024-07-12 09:25:00,view,259028
36715,598,2024-01-28 22:53:00,view,925249
36716,97,2024-05-22 21:50:00,view,183333
36717,321,2023-10-28 13:06:00,view,769097
36718,329,2024-01-20 08:27:00,view,918350
36719,603,2023-11-30 23:54:00,view,894275
36720,483,2024-04-27 07:31:00,view,829139
36721,520,2023-12-09 15:40:00,view,839568
36722,560,2023-07-21 22:07:00,add_to_cart,813721
36723,802,2023-11-25 14:40:00,view,950014
36724,400,2023-11-12 00:27:00,view,533679
36725,364,2023-06-03 11:11:00,view,145917
36726,266,2023-07-18 02:17:00,add_to_cart,309982
36727,83,2023-12-02 03:12:00,add_to_cart,361466
36728,576,2023-11-10 15:53:00,view,480718
36729,159,2023-12-30 06:04:00,view,516466
36730,329,2024-03-24 17:00:00,add_to_cart,760826
36731,501,2023-06-07 05:18:00,view,718766
36732,298,2023-11-27 02:26:00,add_to_cart,676197
36733,969,2023-07-27 13:43:00,view,911001
36734,618,2023-12-31 11:05:00,view,971868
36735,361,2024-06-23 16:14:00,view,765800
36736,502,2023-09-25 22:15:00,add_to_cart,172809
36737,593,2024-03-13 13:05:00,view,316705
36738,140,2023-07-19 08:38:00,view,595169
36739,653,2024-04-02 08:21:00,view,693221
36740,33,2024-07-19 06:12:00,view,401288
36741,779,2024-03-21 12:01:00,view,657912
36742,453,2024-01-09 03:40:00,view,802329
36743,92,2024-01-09 16:28:00,view,922811
36744,471,2023-07-29 12:09:00,add_to_cart,970477
36745,990,2023-07-25 00:27:00,view,509517
36746,814,2023-08-01 22:10:00,view,809696
36747,845,2024-07-21 16:17:00,view,594034
36748,210,2023-06-03 05:49:00,view,294700
36749,848,2024-02-08 09:01:00,view,558431
36750,593,2023-12-31 04:44:00,view,431320
36751,723,2023-09-20 23:38:00,purchase,565258
36752,559,2024-04-30 01:37:00,view,609699
36753,183,2024-01-19 22:47:00,view,122037
36754,247,2023-12-18 09:59:00,view,106964
36755,452,2023-12-17 20:27:00,view,949981
36756,930,2024-06-08 14:57:00,add_to_cart,633735
36757,893,2024-03-29 00:16:00,view,820886
36758,871,2023-07-29 21:37:00,view,266050
36759,360,2024-01-14 04:31:00,view,242525
36760,17,2024-05-22 09:42:00,view,248276
36761,298,2023-06-06 04:21:00,view,258341
36762,898,2024-01-08 04:57:00,view,785117
36763,25,2023-11-14 09:49:00,add_to_cart,414711
36764,33,2023-12-23 04:41:00,add_to_cart,514232
36765,879,2023-09-18 04:14:00,view,163986
36766,663,2023-10-12 16:19:00,add_to_cart,482882
36767,752,2024-07-09 11:52:00,add_to_cart,235489
36768,516,2024-01-15 12:52:00,view,711573
36769,640,2024-04-03 16:01:00,view,696530
36770,414,2023-06-30 08:27:00,view,716361
36771,408,2023-12-02 02:35:00,view,694572
36772,230,2023-08-22 01:16:00,view,279820
36773,751,2024-03-06 00:22:00,view,689780
36774,126,2023-09-30 17:23:00,view,621000
36775,290,2023-06-01 03:01:00,view,311524
36776,475,2023-10-26 20:27:00,view,776649
36777,630,2023-10-18 20:10:00,add_to_cart,221142
36778,92,2024-07-20 12:38:00,view,554982
36779,865,2023-11-01 04:10:00,view,839357
36780,733,2024-04-12 17:00:00,view,190989
36781,901,2024-06-05 22:26:00,add_to_cart,946946
36782,646,2024-06-21 07:16:00,view,780062
36783,135,2023-06-04 00:41:00,view,266336
36784,348,2024-04-13 10:27:00,view,217593
36785,788,2023-07-17 16:34:00,view,756184
36786,650,2024-04-25 15:13:00,view,457946
36787,715,2024-06-29 16:28:00,purchase,736296
36788,875,2023-12-15 11:11:00,view,573345
36789,419,2024-02-19 06:24:00,view,405460
36790,214,2023-07-20 07:31:00,view,387409
36791,604,2024-04-08 15:34:00,view,570838
36792,151,2023-08-24 12:06:00,view,750688
36793,789,2024-06-28 00:31:00,view,178096
36794,932,2024-05-18 02:44:00,view,638704
36795,647,2023-10-29 01:59:00,view,687679
36796,447,2024-03-21 22:22:00,view,166589
36797,315,2023-09-20 11:33:00,view,904157
36798,186,2024-03-13 08:08:00,view,608001
36799,190,2024-05-13 13:09:00,view,768870
36800,498,2024-02-05 13:22:00,view,392178
36801,742,2023-11-08 21:02:00,view,746226
36802,886,2024-07-15 10:15:00,view,661850
36803,922,2023-12-06 03:27:00,view,507143
36804,368,2023-09-20 02:43:00,add_to_cart,522618
36805,486,2024-01-14 20:14:00,view,598364
36806,334,2024-05-21 16:59:00,add_to_cart,767595
36807,402,2024-06-03 02:07:00,purchase,447519
36808,70,2023-12-20 14:18:00,view,753065
36809,914,2024-04-02 19:39:00,add_to_cart,857176
36810,509,2023-11-14 10:47:00,view,225294
36811,543,2023-11-25 15:54:00,view,598988
36812,700,2023-11-07 00:09:00,view,352658
36813,472,2024-04-04 14:56:00,view,931631
36814,248,2023-08-06 07:32:00,view,535642
36815,820,2024-01-01 19:41:00,view,710872
36816,241,2023-06-14 21:36:00,view,622686
36817,939,2023-09-06 19:47:00,add_to_cart,827266
36818,820,2024-07-15 01:19:00,view,733446
36819,570,2024-03-09 08:12:00,view,284177
36820,469,2024-02-08 19:11:00,view,557626
36821,9,2023-06-10 18:58:00,view,793955
36822,694,2024-01-02 06:05:00,add_to_cart,753544
36823,821,2024-06-21 09:52:00,view,396523
36824,720,2023-06-16 06:13:00,view,107930
36825,451,2024-02-01 02:57:00,view,574106
36826,399,2023-08-27 11:36:00,view,608252
36827,712,2023-09-08 02:12:00,view,464755
36828,173,2023-06-22 04:30:00,view,239168
36829,768,2024-02-23 03:52:00,view,255056
36830,150,2024-06-01 04:48:00,add_to_cart,229252
36831,985,2023-09-06 08:45:00,view,855286
36832,192,2023-11-12 23:04:00,view,522747
36833,127,2023-07-30 14:25:00,view,691128
